congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,senate,B001310,Braun,IN,,Republican,44,0.909090909090909,0.71280428,19.16519376
116,senate,B001310,Braun,IN,,R,42,0.952380952380952,0.74253158,19.16519376
117,senate,B001310,Braun,IN,,R,2,0,0.088531,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,128,0.2421875,0.27607529,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.273809523809524,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,42,0.19047619047619,0.22020706,-15.4790881
117,senate,C000127,Cantwell,WA,,D,2,0,0.01740273,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,128,0.25,0.20925594,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.285714285714286,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,42,0.19047619047619,0.16417388,-26.41643951
117,senate,C000141,Cardin,MD,,D,2,0,0.00937037,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,129,0.294573643410853,0.31783029,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.369047619047619,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,43,0.162790697674419,0.26105229,-11.43051247
117,senate,C000174,Carper,DE,,D,2,0,0.02160203,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.970588235294118,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.970588235294118,0.82996148,17.82624982
0,senate,C000880,Crapo,ID,,Republican,125,0.904,0.87005797,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,40,0.9,0.83304114,31.76941855
117,senate,C000880,Crapo,ID,,R,2,0,0.14159526,31.76941855
0,senate,C001035,Collins,ME,,Republican,129,0.651162790697674,0.44091805,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.773809523809524,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,43,0.441860465116279,0.37100238,-2.96044935
117,senate,C001035,Collins,ME,,R,2,0,0.03319777,-2.96044935
0,senate,C001047,Capito,WV,,Republican,127,0.921259842519685,0.89600244,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,42,0.880952380952381,0.87872609,42.15364679
117,senate,C001047,Capito,WV,,R,2,0,0.19894907,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,129,0.922480620155039,0.65903513,8.9994276
115,senate,C001056,Cornyn,TX,,R,84,0.964285714285714,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,43,0.883720930232558,0.591467,8.9994276
117,senate,C001056,Cornyn,TX,,R,2,0,0.05784903,8.9994276
0,senate,C001070,Casey,PA,,Democrat,129,0.286821705426357,0.508316,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.321428571428571,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,43,0.232558139534884,0.43527194,0.72426964
117,senate,C001070,Casey,PA,,D,2,0,0.03964467,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.839506172839506,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.839506172839506,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,128,0.890625,0.79834231,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.94047619047619,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,42,0.833333333333333,0.75073638,19.63911856
117,senate,C001075,Cassidy,LA,,R,2,0,0.09021197,19.63911856
0,senate,C001088,Coons,DE,,Democrat,128,0.2890625,0.31935501,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.349397590361446,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,43,0.186046511627907,0.26105229,-11.43051247
117,senate,C001088,Coons,DE,,D,2,0,0.02160203,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,129,0.868217054263566,0.85128633,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.892857142857143,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,43,0.86046511627907,0.81469827,26.92097803
117,senate,C001095,Cotton,AR,,R,2,0,0.11908173,26.92097803
0,senate,C001096,Cramer,ND,,Republican,135,0.940740740740741,0.90829926,35.72888837
116,senate,C001096,Cramer,ND,,R,42,0.880952380952381,0.85092909,35.72888837
117,senate,C001096,Cramer,ND,,R,2,0,0.1619925,35.72888837
0,senate,C001098,Cruz,TX,,Republican,126,0.920634920634921,0.66347805,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.916666666666667,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,40,0.925,0.60039459,8.9994276
117,senate,C001098,Cruz,TX,,R,2,1,0.05784903,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,129,0.27906976744186,0.45051175,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.345238095238095,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,43,0.162790697674419,0.37996185,-2.41712836
117,senate,C001113,Cortez Masto,NV,,D,2,0,0.03409022,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,126,0.238095238095238,0.26348621,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097561,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,42,0.214285714285714,0.22228498,-17.06361362
117,senate,D000563,Durbin,IL,,D,2,0,0.01596055,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.542168674698795,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.542168674698795,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,128,0.8359375,0.80475332,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.879518072289157,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,43,0.790697674418605,0.75901005,20.42273211
117,senate,D000618,Daines,MT,,R,2,0,0.09304316,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,124,0.25,0.2669797,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.280487804878049,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,40,0.2,0.22988231,-17.06361362
117,senate,D000622,Duckworth,IL,,D,2,0,0.01596055,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,125,0.888,0.91026046,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.892857142857143,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,41,0.878048780487805,0.88221551,46.29527573
0,senate,E000295,Ernst,IA,,Republican,129,0.883720930232558,0.6657354,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.916666666666667,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,43,0.86046511627907,0.59882885,9.40683805
117,senate,E000295,Ernst,IA,,R,2,0,0.05889206,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,128,0.2421875,0.2005461,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373494,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,43,0.186046511627907,0.1667153,-30.10929307
117,senate,F000062,Feinstein,CA,,D,2,0,0.00751498,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.236363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.236363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,129,0.891472868217054,0.84032135,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.928571428571429,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,43,0.86046511627907,0.80135657,25.04859475
117,senate,F000463,Fischer,NE,,R,2,0,0.11110167,25.04859475
0,senate,G000359,Graham,SC,,Republican,121,0.859504132231405,0.74736222,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.902439024390244,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,37,0.810810810810811,0.70141105,14.2659129
117,senate,G000359,Graham,SC,,R,2,0,0.07249809,14.2659129
0,senate,G000386,Grassley,IA,,Republican,129,0.883720930232558,0.6657354,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.904761904761905,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,43,0.883720930232558,0.59882885,9.40683805
117,senate,G000386,Grassley,IA,,R,2,0,0.05889206,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,121,0.12396694214876,0.24152188,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.119047619047619,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,35,0.142857142857143,0.21620888,-22.49045614
117,senate,G000555,Gillibrand,NY,,D,2,0,0.01177156,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,122,0.885245901639344,0.41579746,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.916666666666667,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,38,0.815789473684211,0.33704448,-4.90558301
0,senate,H000273,Hickenlooper,CO,,Democrat,2,0,0.0301592,-4.90558301
117,senate,H000273,Hickenlooper,CO,,D,2,0,0.0301592,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.964285714285714,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.964285714285714,0.824664,18.07933323
0,senate,H000601,Hagerty,TN,,Republican,2,0,0.11513174,26.0057009
117,senate,H000601,Hagerty,TN,,R,2,0,0.11513174,26.0057009
0,senate,H001041,Heller,NV,,Republican,83,0.91566265060241,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.91566265060241,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,129,0.224806201550388,0.19233725,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,43,0.186046511627907,0.16195048,-32.18281473
117,senate,H001042,Hirono,HI,,D,2,0,0.00662212,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,128,0.265625,0.35798192,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.289156626506024,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,43,0.232558139534884,0.29602252,-8.2132684
117,senate,H001046,Heinrich,NM,,D,2,0,0.02552308,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,129,0.922480620155039,0.88324723,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.964285714285714,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,43,0.883720930232558,0.85439532,35.72888837
117,senate,H001061,Hoeven,ND,,R,2,0,0.1619925,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.547619047619048,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.547619047619048,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,116,0.163793103448276,0.20894933,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.178571428571429,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,30,0.133333333333333,0.19056073,-30.10929307
117,senate,H001075,Harris,CA,,D,2,0,0.00751498,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,129,0.286821705426357,0.48787561,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.345238095238095,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,43,0.186046511627907,0.41544479,-0.36766386
117,senate,H001076,Hassan,NH,,D,2,0,0.03763591,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,61,0.918032786885246,0.72350819,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,43,0.883720930232558,0.72882901,17.82624982
117,senate,H001079,Hyde-Smith,MS,,R,2,1,0.08390794,17.82624982
0,senate,H001089,Hawley,MO,,Republican,45,0.866666666666667,0.70978909,18.637117
116,senate,H001089,Hawley,MO,,R,43,0.86046511627907,0.73877065,18.637117
117,senate,H001089,Hawley,MO,,R,2,1,0.08668553,18.637117
0,senate,I000024,Inhofe,OK,,Republican,128,0.8984375,0.88372972,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.94047619047619,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,42,0.857142857142857,0.85274673,36.39118454
117,senate,I000024,Inhofe,OK,,R,2,0,0.16558197,36.39118454
0,senate,I000055,Isakson,GA,,Republican,88,0.920454545454545,0.5916867,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.940298507462687,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,21,0.857142857142857,0.46407519,5.15937819
0,senate,J000293,Johnson,WI,,Republican,129,0.86046511627907,0.50907048,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.892857142857143,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,43,0.837209302325581,0.43600963,0.7643432
117,senate,J000293,Johnson,WI,,R,2,0,0.03972003,0.7643432
0,senate,J000300,Jones,AL,,Democrat,68,0.352941176470588,0.84480035,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.518518518518518,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,41,0.24390243902439,0.83270143,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.714285714285714,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.714285714285714,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,120,0.266666666666667,0.47174869,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.321428571428571,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,34,0.147058823529412,0.39421461,-1.52013048
117,senate,K000367,Klobuchar,MN,,D,2,0,0.03560674,-1.52013048
0,senate,K000377,Kelly,AZ,,Democrat,5,0.2,0.26232958,3.54559463
116,senate,K000377,Kelly,AZ,,D,3,0.333333333333333,0.40705551,3.54559463
117,senate,K000377,Kelly,AZ,,D,2,0,0.04524068,3.54559463
0,senate,K000383,King,ME,,Independent,129,0.372093023255814,0.44091805,-2.96044935
115,senate,K000383,King,ME,,I,84,0.464285714285714,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,43,0.209302325581395,0.37100238,-2.96044935
117,senate,K000383,King,ME,,I,2,0,0.03319777,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,129,0.294573643410853,0.4012236,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.357142857142857,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,43,0.186046511627907,0.33455063,-5.32370582
117,senate,K000384,Kaine,VA,,D,2,0,0.0295371,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,128,0.875,0.79628551,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.867469879518072,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,43,0.906976744186046,0.75040591,19.63911856
117,senate,K000393,Kennedy,LA,,R,2,0.5,0.09021197,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,128,0.234375,0.20722157,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.265060240963855,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,43,0.186046511627907,0.17674862,-26.40835124
117,senate,L000174,Leahy,VT,,D,2,0,0.00937484,-26.40835124
0,senate,L000570,Luján,NM,,Democrat,186,0.123655913978495,0.24349265,-8.2132684
117,senate,L000570,Luján,NM,,D,2,0,0.02552308,-8.2132684
0,senate,L000571,Lummis,WY,,Republican,2,0.5,0.22525176,46.29527573
117,senate,L000571,Lummis,WY,,R,2,0.5,0.22525176,46.29527573
0,senate,L000575,Lankford,OK,,Republican,129,0.868217054263566,0.8846309,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.904761904761905,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,43,0.837209302325581,0.85617081,36.39118454
117,senate,L000575,Lankford,OK,,R,2,0,0.16558197,36.39118454
0,senate,L000577,Lee,UT,,Republican,127,0.732283464566929,0.78102134,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.785714285714286,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,41,0.658536585365854,0.72557072,18.07933323
117,senate,L000577,Lee,UT,,R,2,0,0.0847676,18.07933323
0,senate,L000594,Loeffler,GA,,Republican,15,0.8,0.56091428,5.15937819
116,senate,L000594,Loeffler,GA,,R,13,0.923076923076923,0.63971386,5.15937819
117,senate,L000594,Loeffler,GA,,R,2,0,0.04871702,5.15937819
0,senate,M000133,Markey,MA,,Democrat,127,0.165354330708661,0.21294772,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.156626506024096,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,42,0.19047619047619,0.17827995,-27.19670645
117,senate,M000133,Markey,MA,,D,2,0,0.00894792,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.830188679245283,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.830188679245283,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,128,0.9140625,0.86405946,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.951807228915663,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,43,0.883720930232558,0.83167273,29.83745022
117,senate,M000355,McConnell,KY,,R,2,0,0.13230146,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,127,0.220472440944882,0.27976373,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097561,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,43,0.162790697674419,0.23782479,-14.1026978
117,senate,M000639,Menendez,NJ,,D,2,0,0.01874449,-14.1026978
0,senate,M000934,Moran,KS,,Republican,127,0.811023622047244,0.81059582,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,42,0.619047619047619,0.7757579,20.60221107
117,senate,M000934,Moran,KS,,R,2,0,0.09370074,20.60221107
0,senate,M001111,Murray,WA,,Democrat,127,0.236220472440945,0.28130931,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.261904761904762,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,41,0.195121951219512,0.23505713,-15.4790881
117,senate,M001111,Murray,WA,,D,2,0,0.01740273,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,124,0.725806451612903,0.74500794,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.817073170731707,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,40,0.575,0.6928042,14.73064079
117,senate,M001153,Murkowski,AK,,R,2,0,0.07391619,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,127,0.251968503937008,0.2958906,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373494,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,42,0.214285714285714,0.24561437,-13.63938672
117,senate,M001169,Murphy,CT,,D,2,0,0.01921554,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.457831325301205,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.457831325301205,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,129,0.155038759689922,0.32300453,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.130952380952381,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,43,0.209302325581395,0.26548858,-10.97781682
117,senate,M001176,Merkley,OR,,D,2,0,0.0221209,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,129,0.503875968992248,0.89270586,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.607142857142857,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,43,0.325581395348837,0.86685237,42.15364679
117,senate,M001183,Manchin,WV,,D,2,0,0.19894907,42.15364679
0,senate,M001197,McSally,AZ,,Republican,136,0.948529411764706,0.56227524,3.54559463
116,senate,M001197,McSally,AZ,,R,40,0.9,0.49452417,3.54559463
0,senate,M001198,Marshall,KS,,Republican,183,0.972677595628415,0.93267179,20.60221107
117,senate,M001198,Marshall,KS,,R,2,1,0.09370074,20.60221107
0,senate,N000032,Nelson,FL,,Democrat,83,0.433734939759036,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.433734939759036,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,128,0.8828125,0.64209123,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.94047619047619,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,42,0.80952380952381,0.56681698,8.1295744
117,senate,P000449,Portman,OH,,R,2,0,0.0556707,8.1295744
0,senate,P000595,Peters,MI,,Democrat,128,0.28125,0.49840175,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.337349397590361,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,43,0.186046511627907,0.42610247,0.22303327
117,senate,P000595,Peters,MI,,D,2,0,0.03871201,0.22303327
0,senate,P000603,Paul,KY,,Republican,119,0.689075630252101,0.85881753,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.728395061728395,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,36,0.638888888888889,0.81046844,29.83745022
117,senate,P000603,Paul,KY,,R,2,0,0.13230146,29.83745022
0,senate,P000612,Perdue,GA,,Republican,119,0.941176470588235,0.60581824,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.951807228915663,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,36,0.916666666666667,0.53290182,5.15937819
0,senate,R000122,Reed,RI,,Democrat,129,0.232558139534884,0.27787963,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.285714285714286,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,43,0.13953488372093,0.22746102,-15.50854907
117,senate,R000122,Reed,RI,,D,2,0,0.01737494,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,127,0.937007874015748,0.81792339,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.964285714285714,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,43,0.883720930232558,0.76092023,20.60221107
0,senate,R000584,Risch,ID,,Republican,127,0.881889763779528,0.87093771,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.904761904761905,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,41,0.878048780487805,0.83472951,31.76941855
117,senate,R000584,Risch,ID,,R,2,0,0.14159526,31.76941855
0,senate,R000595,Rubio,FL,,Republican,126,0.880952380952381,0.51790103,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.939759036144578,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,41,0.804878048780488,0.45134864,1.19862561
117,senate,R000595,Rubio,FL,,R,2,0,0.04054408,1.19862561
0,senate,R000605,Rounds,SD,,Republican,120,0.9,0.87284902,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.916666666666667,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,34,0.911764705882353,0.85053224,29.79332222
117,senate,R000605,Rounds,SD,,R,2,0,0.13209419,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,136,0.345588235294118,0.60443997,-2.41712836
116,senate,R000608,Rosen,NV,,D,41,0.170731707317073,0.38588565,-2.41712836
117,senate,R000608,Rosen,NV,,D,2,0,0.03409022,-2.41712836
0,senate,R000615,Romney,UT,,Republican,44,0.75,0.69647249,18.07933323
116,senate,R000615,Romney,UT,,R,42,0.785714285714286,0.7256013,18.07933323
117,senate,R000615,Romney,UT,,R,2,0,0.0847676,18.07933323
0,senate,S000033,Sanders,VT,,Independent,112,0.160714285714286,0.22053384,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.142857142857143,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,26,0.230769230769231,0.18488692,-26.40835124
117,senate,S000033,Sanders,VT,,I,2,0,0.00937484,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,129,0.232558139534884,0.23133772,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.273809523809524,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,43,0.162790697674419,0.19036579,-22.49045614
117,senate,S000148,Schumer,NY,,D,2,0,0.01177156,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,129,0.906976744186046,0.85547550000000006,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.94047619047619,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,43,0.883720930232558,0.81982097,27.72514661
117,senate,S000320,Shelby,AL,,R,2,0,0.12263022,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,129,0.27906976744186,0.49890179,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,43,0.186046511627907,0.42610247,0.22303327
117,senate,S000770,Stabenow,MI,,D,2,0,0.03871201,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,128,0.296875,0.48916035,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.36144578313253,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,43,0.186046511627907,0.41544479,-0.36766386
117,senate,S001181,Shaheen,NH,,D,2,0,0.03763591,-0.36766386
0,senate,S001184,Scott,SC,,Republican,127,0.905511811023622,0.73399862,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.964285714285714,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,41,0.829268292682927,0.66632554,14.2659129
117,senate,S001184,Scott,SC,,R,2,0,0.07249809,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,135,0.503703703703704,0.39805773,3.54559463
116,senate,S001191,Sinema,AZ,,D,42,0.261904761904762,0.48898477,3.54559463
117,senate,S001191,Sinema,AZ,,D,2,0,0.04524068,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,128,0.234375,0.1938061,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.273809523809524,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,42,0.166666666666667,0.16570347,-32.18281473
117,senate,S001194,Schatz,HI,,D,2,0,0.00662212,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,125,0.848,0.84727002,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.867469879518072,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,40,0.85,0.81666148,25.04859475
117,senate,S001197,Sasse,NE,,R,2,0,0.11110167,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,123,0.886178861788618,0.74420321,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.925925925925926,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,40,0.85,0.69078975,14.73064079
117,senate,S001198,Sullivan,AK,,R,2,0,0.07391619,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.911111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.911111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,72,0.25,0.43253625,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,43,0.209302325581395,0.39518162,-1.52013048
117,senate,S001203,Smith,MN,,D,2,0,0.03560674,-1.52013048
0,senate,S001217,Scott,FL,,Republican,44,0.840909090909091,0.41393186,1.19862561
116,senate,S001217,Scott,FL,,R,42,0.857142857142857,0.43171223,1.19862561
117,senate,S001217,Scott,FL,,R,2,0.5,0.04054408,1.19862561
